match_date,tournament,tournament_level,round,best_of,winner_name,loser_name,winner_hand,loser_hand,winner_rank,loser_rank,w_games_won,l_games_won,w_points_won,l_points_won,w_deuce_games_won,w_deuce_games_played,l_deuce_games_won,l_deuce_games_played,w_first_game_won,winner_won_from_down
2022-07-02,WTT Feeder,FD,F,5,Ho-Yan PRT59,Mima IND03,R,L,24,18,4,3,41,55,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,R16,5,Yuki GER51,Chen-Yu FRA47,R,R,19,30,3,0,33,9,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,QF,5,Anna SWE06,Aarush TPE32,R,L,36,22,3,0,33,19,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,QF,5,Chen-Yu FRA47,Ji-Hee USA18,R,L,30,43,3,0,20,33,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,F,5,Ji-Hee GER01,Ji-Hee GER49,R,R,39,57,3,0,33,12,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,R64,5,Ji-Hee USA18,Daniel KOR27,L,R,43,53,3,0,8,33,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,R32,5,Anna SWE06,Aarush PRT28,R,R,36,28,4,3,33,22,0,0,0,0,0,1
2022-07-02,WTT Feeder,FD,R64,5,Petar GER08,Wei TPE05,R,R,6,44,3,0,33,8,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,R32,5,Anna SWE06,David AUT57,R,R,36,47,3,0,11,33,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,QF,5,Pamela KOR25,Min CHN56,L,L,1,2,3,0,33,13,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,R32,5,Yuki KOR12,David AUT57,R,R,49,47,3,1,44,24,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,SF,5,Wei PRT31,Wei GER00,R,L,34,21,3,0,33,6,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,R32,5,Wei IND35,Saki BRA21,R,R,15,42,3,0,33,10,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,SF,5,Wei IND35,Yuki ESP58,R,R,15,25,3,0,8,33,0,0,0,0,1,0
2022-07-02,WTT Feeder,FD,SF,5,Wei IND35,Sun KOR02,R,R,15,26,3,0,33,10,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,QF,5,Andrei KOR43,David AUT57,L,R,41,47,3,0,33,20,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,QF,5,Daniel PRT17,Anna TPE15,R,R,50,38,4,3,19,34,0,1,1,1,0,1
2022-07-03,WTT Feeder,FD,R16,5,Saki PRT14,Saki HKG33,R,R,20,51,3,0,33,19,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,SF,5,Min CHN56,Ji-Hee GER49,L,R,2,57,3,0,15,33,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,R16,5,Anna TPE15,Aarush TPE32,R,L,38,22,3,1,17,44,0,0,0,0,0,1
2022-07-03,WTT Feeder,FD,R16,5,Felix PRT22,Min ESP10,R,R,29,58,3,0,33,10,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,R16,5,Min USA45,Min ESP10,R,R,17,58,3,0,10,33,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,QF,5,Wei TPE05,Felix FRA39,R,R,44,59,3,0,12,33,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,SF,5,Anna SWE06,Saki JPN55,R,R,36,10,4,3,33,18,0,0,0,0,0,1
2022-07-03,WTT Feeder,FD,QF,5,Yuki GER51,Min KOR38,R,R,19,31,3,0,10,33,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,R16,5,Ji-Hee USA18,Petar ESP24,L,R,43,11,4,3,33,22,0,0,0,0,0,1
2022-07-03,WTT Feeder,FD,F,5,Wei AUT36,Min CHN56,R,L,9,2,3,1,44,21,0,0,0,0,1,0
2022-07-03,WTT Feeder,FD,R16,5,Chen-Yu TPE23,Saki PRT14,R,R,8,20,3,0,33,7,0,0,0,0,1,0
2022-07-04,WTT Feeder,FD,R16,5,Maria PRT09,Pawel POL50,L,R,48,56,3,0,8,33,0,0,0,0,1,0
2022-07-04,WTT Feeder,FD,F,5,Ethan AUT48,David AUT57,L,R,16,47,3,0,33,15,0,0,0,0,1,0
2022-07-04,WTT Feeder,FD,R16,5,Mima IND03,Wen-Lin SWE40,L,R,18,54,3,0,15,33,0,0,0,0,1,0
2022-07-04,WTT Feeder,FD,R64,5,Wei AUT36,Ho-Yan PRT59,R,R,9,24,3,0,33,11,0,0,0,0,1,0
2022-07-04,WTT Feeder,FD,SF,5,Felix BRA34,Pamela TPE30,R,R,35,33,3,2,57,42,0,2,2,2,1,0
2022-07-04,WTT Feeder,FD,R64,5,Felix GER26,David AUT57,R,R,52,47,3,0,13,33,0,0,0,0,1,0
2022-07-04,WTT Feeder,FD,R64,5,Min KOR38,Anna SWE06,R,R,31,36,4,3,20,33,0,0,0,0,0,1
2022-07-04,WTT Feeder,FD,SF,5,Wei AUT36,Lukas USA13,R,R,9,55,3,0,12,33,0,0,0,0,1,0
2022-07-04,WTT Feeder,FD,R64,5,Chen-Yu TPE23,Ji-Hee GER49,R,R,8,57,3,0,3,33,0,0,0,0,1,0
2022-07-04,WTT Feeder,FD,F,5,Diogo SVK42,Chen-Yu FRA47,R,R,7,30,3,0,19,36,1,1,0,1,1,0
2022-07-05,WTT Feeder,FD,R16,5,Saki PRT14,Yuki KOR12,R,R,20,49,3,0,13,33,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,R16,5,Ji-Hee GER29,Joao KOR20,R,R,4,5,3,0,12,33,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,QF,5,Min CHN56,Felix FRA39,L,R,2,59,3,0,33,13,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,F,5,Lukas ROU07,Ho-Yan PRT59,L,R,14,24,4,3,33,19,0,0,0,0,0,1
2022-07-05,WTT Feeder,FD,SF,5,Felix GER26,Yuki KOR12,R,R,52,49,3,0,9,33,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,QF,5,Yuki KOR12,Wen-Lin SWE40,R,R,49,54,3,0,33,13,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,R64,5,Anna TPE15,Ethan HKG37,R,L,38,13,4,3,23,34,0,1,1,1,0,1
2022-07-05,WTT Feeder,FD,R16,5,Anna BRA41,Yuki ESP58,R,R,32,25,3,0,33,15,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,R16,5,Wei AUT36,Maria PRT09,R,L,9,48,3,0,33,19,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,R16,5,Ji-Hee GER01,Sun USA44,R,R,39,23,4,3,55,35,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,F,5,Daniel KOR27,Maria PRT09,R,L,53,48,4,3,33,4,0,0,0,0,0,1
2022-07-05,WTT Feeder,FD,SF,5,Maria PRT09,Aarush TPE32,L,L,48,22,3,0,33,5,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,R64,5,Felix PRT22,Saki BRA21,R,R,29,42,3,0,33,13,0,0,0,0,1,0
2022-07-05,WTT Feeder,FD,R16,5,Min USA45,Daniel PRT17,R,R,17,50,4,3,33,23,0,0,0,0,0,1
2022-07-05,WTT Feeder,FD,R64,5,Pamela KOR25,Anna TPE15,L,R,1,38,3,0,8,33,0,0,0,0,1,0
2022-07-06,WTT Feeder,FD,R16,5,Sun SVK11,Maria PRT09,L,L,40,48,3,0,34,23,1,1,0,1,1,0
2022-07-06,WTT Feeder,FD,R64,5,Ethan AUT48,Lukas ROU52,L,R,16,27,3,0,9,33,0,0,0,0,1,0
2022-07-06,WTT Feeder,FD,R64,5,Ethan AUT48,Saki PRT14,L,R,16,20,4,3,37,47,0,1,1,1,1,0
2022-07-06,WTT Feeder,FD,R16,5,Ethan AUT48,Anna SWE06,L,R,16,36,3,1,45,29,0,1,1,1,0,1
2022-07-06,WTT Feeder,FD,SF,5,Ji-Hee GER29,Yuki GER51,R,R,4,19,3,0,33,11,0,0,0,0,1,0
2022-07-06,WTT Feeder,FD,R16,5,Felix GER26,Anna BRA04,R,R,52,37,4,3,30,55,0,0,0,0,0,1
2022-07-06,WTT Feeder,FD,R16,5,Diogo SVK42,Min ROU46,R,R,7,45,3,0,12,33,0,0,0,0,1,0
2022-07-06,WTT Feeder,FD,R16,5,Sun KOR02,Min USA54,R,R,26,60,3,0,33,17,0,0,0,0,1,0
2022-07-06,WTT Feeder,FD,SF,5,Chen-Yu TPE23,Petar GER08,R,R,8,6,3,0,33,5,0,0,0,0,1,0
2022-07-06,WTT Feeder,FD,R64,5,Felix BRA34,Lukas USA13,R,R,35,55,3,0,16,33,0,0,0,0,1,0
2022-07-06,WTT Feeder,FD,SF,5,Joao KOR20,Min ROU46,R,R,5,45,3,2,55,27,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,SF,5,Wei IND35,Ji-Hee USA18,R,L,15,43,3,0,33,8,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,R32,5,Mima KOR16,Andrei KOR43,R,L,46,41,3,0,19,33,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,R64,5,Min USA45,Ji-Hee GER49,R,R,17,57,3,0,33,14,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,SF,5,Wei AUT36,Sun KOR02,R,R,9,26,3,0,33,10,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,F,5,Saki JPN55,Pamela TPE30,R,R,10,33,3,0,6,33,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,QF,5,Saki PRT14,Wen-Lin SWE40,R,R,20,54,3,0,15,33,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,R32,5,Ji-Hee GER01,Daniel KOR27,R,R,39,53,3,0,15,33,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,R64,5,Daniel PRT17,Min ESP10,R,R,50,58,3,0,33,18,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,R16,5,Ethan AUT48,Daniel KOR27,L,R,16,53,3,0,6,33,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,QF,5,Chen-Yu TPE23,Ji-Hee GER49,R,R,8,57,3,0,16,33,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,SF,5,Saki PRT14,Ji-Hee GER49,R,R,20,57,3,0,7,33,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,R32,5,Yuki ESP58,Ji-Hee GER49,R,R,25,57,3,0,33,11,0,0,0,0,1,0
2022-07-07,WTT Feeder,FD,R16,5,Wei PRT31,Aarush PRT28,R,R,34,28,4,3,33,19,0,0,0,0,0,1
2022-07-11,WTT Star Contender,ST,SF,7,Ji-Hee GER49,Andrei KOR43,R,L,57,41,5,4,17,44,0,0,0,0,0,1
2022-07-11,WTT Star Contender,ST,R32,7,Ethan AUT48,Petar ESP24,L,R,16,11,4,0,18,44,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,F,7,Pamela KOR25,Min CHN56,L,L,1,2,4,0,20,44,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,QF,7,Min CHN56,Min ESP10,L,R,2,58,4,0,44,12,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,F,7,Sun SVK11,Ji-Hee GER49,L,R,40,57,4,0,44,14,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,F,7,Min USA54,Wen-Lin SWE40,R,R,60,54,4,0,21,44,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,SF,7,Pamela KOR25,Min CHN56,L,L,1,2,4,0,44,19,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,R16,7,Felix BRA34,Ho-Yan PRT59,R,R,35,24,4,2,41,66,0,0,0,0,0,1
2022-07-11,WTT Star Contender,ST,R64,7,Wei AUT36,Saki PRT14,R,R,9,20,4,0,15,44,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,R64,7,Saki JPN55,Chen-Yu TPE23,R,R,10,8,5,4,34,56,0,1,1,1,0,1
2022-07-11,WTT Star Contender,ST,SF,7,Ji-Hee USA18,Ji-Hee GER49,L,R,43,57,4,0,44,12,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,QF,7,Ji-Hee USA18,Wen-Lin SWE40,L,R,43,54,4,0,44,14,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,R64,7,Yuki GER51,Andrei KOR43,R,L,19,41,4,0,44,16,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,SF,7,Chen-Yu TPE23,Min KOR38,R,R,8,31,4,0,13,44,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,F,7,Petar GER08,Yuki ESP58,R,R,6,25,4,1,24,55,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,QF,7,Anders POL53,Lukas ROU52,R,R,12,27,4,0,46,21,1,1,0,1,1,0
2022-07-11,WTT Star Contender,ST,QF,7,Andrei JPN19,Saki HKG33,R,R,3,51,4,0,7,44,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,R16,7,Sun SVK11,Sun KOR02,L,R,40,26,4,0,20,44,0,0,0,0,1,0
2022-07-11,WTT Star Contender,ST,SF,7,Andrei JPN19,Saki BRA21,R,R,3,42,4,0,14,44,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,R64,7,Mima IND03,Felix FRA39,L,R,18,59,4,0,44,11,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,SF,7,Ethan AUT48,Min USA54,L,R,16,60,4,0,16,44,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,R16,7,Yuki KOR12,Pamela TPE30,R,R,49,33,5,4,44,19,0,0,0,0,0,1
2022-07-12,WTT Star Contender,ST,R16,7,Ji-Hee GER29,Felix BRA34,R,R,4,35,4,1,55,24,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,QF,7,Anders POL53,Ji-Hee USA18,R,L,12,43,4,1,55,30,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,R32,7,Yuki ESP58,Lukas ROU52,R,R,25,27,4,0,23,44,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,R64,7,Yuki GER51,Lukas USA13,R,R,19,55,4,0,44,10,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,SF,7,Sun KOR02,Saki BRA21,R,R,26,42,4,0,19,44,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,R16,7,Ji-Hee USA18,Saki PRT14,L,R,43,20,5,4,21,47,0,1,1,1,0,1
2022-07-12,WTT Star Contender,ST,R32,7,Yuki KOR12,Min USA54,R,R,49,60,4,1,57,39,0,1,1,1,1,0
2022-07-12,WTT Star Contender,ST,F,7,Saki JPN55,Mima KOR16,R,R,10,46,4,0,14,44,0,0,0,0,1,0
2022-07-12,WTT Star Contender,ST,R64,7,Ethan HKG37,Ji-Hee GER49,L,R,13,57,4,0,44,11,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,F,7,Wei PRT31,Andrei KOR43,R,L,34,41,4,0,44,15,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,R64,7,Anna BRA41,Chen-Yu FRA47,R,R,32,30,4,1,39,56,0,1,1,1,1,0
2022-07-13,WTT Star Contender,ST,F,7,Sun USA44,Pamela TPE30,R,R,23,33,5,4,61,82,2,2,0,2,0,1
2022-07-13,WTT Star Contender,ST,R32,7,Felix GER26,Ethan AUT48,R,L,52,16,5,4,14,44,0,0,0,0,0,1
2022-07-13,WTT Star Contender,ST,SF,7,Andrei JPN19,Anna SWE06,R,R,3,36,4,1,55,21,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,SF,7,Saki BRA21,Aarush TPE32,R,L,42,22,5,4,38,67,0,1,1,1,0,1
2022-07-13,WTT Star Contender,ST,R32,7,Wei IND35,Lukas USA13,R,R,15,55,4,0,12,44,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,R16,7,Yuki GER51,Min ESP10,R,R,19,58,4,0,44,12,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,F,7,Wei IND35,Felix FRA39,R,R,15,59,4,0,44,15,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,QF,7,Ji-Hee GER49,Felix FRA39,R,R,57,59,4,1,55,29,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,QF,7,Aarush PRT28,Petar ESP24,R,R,28,11,4,0,18,44,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,F,7,Yuki KOR12,Daniel PRT17,R,R,49,50,5,4,29,46,0,1,1,1,0,1
2022-07-13,WTT Star Contender,ST,QF,7,Ethan HKG37,Anna SWE06,L,R,13,36,5,4,66,49,0,1,1,1,0,1
2022-07-13,WTT Star Contender,ST,R16,7,Min USA45,Min ESP10,R,R,17,58,4,0,17,44,0,0,0,0,1,0
2022-07-13,WTT Star Contender,ST,R32,7,Felix PRT22,Sun KOR02,R,R,29,26,4,0,14,46,1,1,0,1,1,0
2022-07-13,WTT Star Contender,ST,QF,7,Petar GER08,Sun USA44,R,R,6,23,4,0,12,44,0,0,0,0,1,0
2022-07-14,WTT Star Contender,ST,R64,7,Anna BRA41,Min ESP10,R,R,32,58,4,0,44,22,0,0,0,0,1,0
2022-07-14,WTT Star Contender,ST,QF,7,Joao KOR20,Anna TPE15,R,R,5,38,4,1,29,57,1,1,0,1,0,1
2022-07-14,WTT Star Contender,ST,R32,7,Felix GER26,Andrei KOR43,R,L,52,41,4,0,45,33,1,1,0,1,1,0
2022-07-14,WTT Star Contender,ST,QF,7,Wei IND35,Sun USA44,R,R,15,23,4,0,44,11,0,0,0,0,1,0
2022-07-14,WTT Star Contender,ST,R16,7,Lukas ROU07,Anna BRA04,L,R,14,37,4,1,56,40,1,1,0,1,1,0
2022-07-14,WTT Star Contender,ST,R16,7,Anders POL53,Ho-Yan PRT59,R,R,12,24,5,4,32,66,0,0,0,0,0,1
2022-07-14,WTT Star Contender,ST,F,7,Min USA45,Saki HKG33,R,R,17,51,4,0,18,44,0,0,0,0,1,0
2022-07-14,WTT Star Contender,ST,R64,7,Wei PRT31,Min ROU46,R,R,34,45,4,1,33,57,0,1,1,1,0,1
2022-07-15,WTT Star Contender,ST,F,7,Daniel PRT17,Ji-Hee USA18,R,L,50,43,4,0,36,46,2,2,0,2,1,0
2022-07-15,WTT Star Contender,ST,SF,7,Saki JPN55,Mima KOR16,R,R,10,46,4,0,44,12,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,SF,7,Ethan HKG37,Felix FRA39,L,R,13,59,4,0,17,44,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,R32,7,Sun SVK11,Sun USA44,L,R,40,23,4,0,17,44,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,F,7,Ho-Yan PRT59,Min ROU46,R,R,24,45,4,0,23,44,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,SF,7,Yuki KOR12,Anna BRA41,R,R,49,32,5,4,13,44,0,0,0,0,0,1
2022-07-15,WTT Star Contender,ST,R32,7,Felix BRA34,Saki BRA21,R,R,35,42,4,0,44,14,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,SF,7,Sun SVK11,Felix GER26,L,R,40,52,4,0,29,44,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,QF,7,Ji-Hee GER29,Min USA45,R,R,4,17,4,0,44,13,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,R16,7,Pamela TPE30,David AUT57,R,R,33,47,4,0,44,6,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,R64,7,Saki PRT14,Chen-Yu FRA47,R,R,20,30,4,0,20,44,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,R64,7,Min USA45,Felix PRT22,R,R,17,29,5,4,18,44,0,0,0,0,0,1
2022-07-15,WTT Star Contender,ST,SF,7,Saki PRT14,Felix FRA39,R,R,20,59,4,0,9,44,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,F,7,Anna BRA41,Wen-Lin SWE40,R,R,32,54,4,0,44,15,0,0,0,0,1,0
2022-07-15,WTT Star Contender,ST,SF,7,Min USA54,Lukas ROU07,R,L,60,14,5,4,7,44,0,0,0,0,0,1
2022-07-15,WTT Star Contender,ST,SF,7,Petar GER08,Yuki KOR12,R,R,6,49,4,0,21,44,0,0,0,0,1,0
2022-07-16,WTT Star Contender,ST,R64,7,Yuki GER51,Andrei JPN19,R,R,19,3,5,4,44,11,0,0,0,0,0,1
2022-07-16,WTT Star Contender,ST,QF,7,Mima KOR16,Min KOR38,R,R,46,31,5,4,77,48,0,0,0,0,0,1
2022-07-16,WTT Star Contender,ST,SF,7,Yuki KOR12,Anna BRA04,R,R,49,37,5,4,37,66,0,0,0,0,0,1
2022-07-16,WTT Star Contender,ST,R64,7,Petar GER08,Anna TPE15,R,R,6,38,4,0,20,44,0,0,0,0,1,0
2022-07-16,WTT Star Contender,ST,QF,7,Aarush PRT28,Daniel KOR27,R,R,28,53,4,0,44,13,0,0,0,0,1,0
2022-07-16,WTT Star Contender,ST,QF,7,Pamela KOR25,Saki JPN55,L,R,1,10,4,0,18,44,0,0,0,0,1,0
2022-07-16,WTT Star Contender,ST,QF,7,Diogo SVK42,Petar ESP24,R,R,7,11,4,0,44,13,0,0,0,0,1,0
2022-07-16,WTT Star Contender,ST,QF,7,Aarush PRT28,Chen-Yu FRA47,R,R,28,30,4,0,29,45,1,1,0,1,1,0
2022-07-16,WTT Star Contender,ST,R64,7,Wei AUT36,Saki PRT14,R,R,9,20,4,0,27,48,1,1,0,1,1,0
2022-07-16,WTT Star Contender,ST,R32,7,Aarush PRT28,Pawel POL50,R,R,28,56,4,0,44,10,0,0,0,0,1,0
2022-07-16,WTT Star Contender,ST,F,7,Ho-Yan PRT59,Wei GER00,R,L,24,21,4,0,44,10,0,0,0,0,1,0
2022-07-17,WTT Star Contender,ST,R32,7,Ethan AUT48,Saki HKG33,L,R,16,51,4,0,44,16,0,0,0,0,1,0
2022-07-17,WTT Star Contender,ST,R32,7,Felix BRA34,Saki BRA21,R,R,35,42,4,0,14,44,0,0,0,0,1,0
2022-07-17,WTT Star Contender,ST,F,7,Anna TPE15,Yuki ESP58,R,R,38,25,4,0,18,44,0,0,0,0,1,0
2022-07-17,WTT Star Contender,ST,F,7,Anna SWE06,Pawel POL50,R,R,36,56,4,0,21,45,1,1,0,1,1,0
2022-07-17,WTT Star Contender,ST,F,7,Chen-Yu TPE23,Mima IND03,R,L,8,18,4,0,22,44,0,0,0,0,1,0
2022-07-17,WTT Star Contender,ST,QF,7,Min CHN56,Anna BRA04,L,R,2,37,4,0,44,15,0,0,0,0,1,0
2022-07-17,WTT Star Contender,ST,R16,7,Felix PRT22,Ho-Yan PRT59,R,R,29,24,4,1,29,55,0,0,0,0,1,0
2022-07-17,WTT Star Contender,ST,SF,7,Wei IND35,Lukas ROU52,R,R,15,27,4,0,12,44,0,0,0,0,1,0
2022-07-17,WTT Star Contender,ST,SF,7,Petar GER08,Daniel KOR27,R,R,6,53,4,0,44,11,0,0,0,0,1,0
2022-07-18,WTT Star Contender,ST,R32,7,Yuki ESP58,Saki HKG33,R,R,25,51,4,2,66,37,0,0,0,0,0,1
2022-07-18,WTT Star Contender,ST,R64,7,Min CHN56,Wei GER00,L,L,2,21,4,0,44,12,0,0,0,0,1,0
2022-07-18,WTT Star Contender,ST,R64,7,Ji-Hee GER49,Min ESP10,R,R,57,58,4,3,81,52,1,2,1,2,0,1
2022-07-18,WTT Star Contender,ST,F,7,Sun SVK11,Sun USA44,L,R,40,23,4,0,22,44,0,0,0,0,1,0
2022-07-18,WTT Star Contender,ST,R32,7,Yuki KOR12,Anna TPE15,R,R,49,38,5,4,46,32,0,2,2,2,0,1
2022-07-18,WTT Star Contender,ST,R64,7,Anna BRA41,Saki HKG33,R,R,32,51,4,0,14,44,0,0,0,0,1,0
2022-07-18,WTT Star Contender,ST,R32,7,Anders POL53,Felix GER26,R,R,12,52,4,0,26,44,0,0,0,0,1,0
2022-07-18,WTT Star Contender,ST,R64,7,Lukas USA13,David AUT57,R,R,55,47,4,0,44,26,0,0,0,0,1,0
2022-07-18,WTT Star Contender,ST,R16,7,Saki BRA21,Felix FRA39,R,R,42,59,4,0,9,44,0,0,0,0,1,0
2022-07-18,WTT Star Contender,ST,SF,7,Yuki KOR12,Wei PRT31,R,R,49,34,5,4,25,44,0,0,0,0,0,1
2022-07-18,WTT Star Contender,ST,QF,7,Anna SWE06,Andrei KOR43,R,L,36,41,4,0,44,16,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,R32,7,Mima KOR16,Ji-Hee GER49,R,R,46,57,4,0,44,13,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,F,7,Felix PRT22,Wen-Lin SWE40,R,R,29,54,4,0,10,44,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,SF,7,Chen-Yu TPE23,Wei PRT31,R,R,8,34,4,0,17,44,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,R32,7,Ethan HKG37,Aarush TPE32,L,L,13,22,4,0,44,18,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,QF,7,Ethan AUT48,Lukas USA13,L,R,16,55,4,1,19,55,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,R64,7,Aarush PRT28,Saki BRA21,R,R,28,42,4,0,19,44,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,SF,7,Joao KOR20,Wei TPE05,R,R,5,44,4,0,20,44,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,R16,7,Min CHN56,David AUT57,L,R,2,47,4,0,44,17,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,R16,7,Chen-Yu TPE23,Ho-Yan PRT59,R,R,8,24,4,0,10,44,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,QF,7,Anna SWE06,Felix FRA39,R,R,36,59,4,0,14,44,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,QF,7,Pamela TPE30,Ji-Hee GER49,R,R,33,57,4,0,44,14,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,QF,7,Sun KOR02,Mima KOR16,R,R,26,46,4,2,71,44,0,1,1,1,0,1
2022-07-19,WTT Star Contender,ST,F,7,Aarush PRT28,Yuki KOR12,R,R,28,49,4,0,18,44,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,R64,7,Chen-Yu TPE23,Ji-Hee GER49,R,R,8,57,4,0,44,18,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,F,7,Wei IND35,Min KOR38,R,R,15,31,4,0,44,11,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,F,7,Wei AUT36,Ji-Hee GER01,R,R,9,39,4,0,17,44,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,R16,7,Ji-Hee GER29,Felix BRA34,R,R,4,35,4,0,44,8,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,QF,7,Chen-Yu TPE23,Pamela TPE30,R,R,8,33,4,0,44,9,0,0,0,0,1,0
2022-07-19,WTT Star Contender,ST,R32,7,Mima KOR16,Andrei KOR43,R,L,46,41,4,0,24,45,1,1,0,1,1,0
2022-07-24,WTT Feeder,FD,R16,5,Min KOR38,Ji-Hee GER49,R,R,31,57,3,1,44,20,0,0,0,0,1,0
2022-07-24,WTT Feeder,FD,QF,5,Mima IND03,Anna TPE15,L,R,18,38,3,1,33,45,0,1,1,1,0,1
2022-07-24,WTT Feeder,FD,R32,5,Petar GER08,Wen-Lin SWE40,R,R,6,54,3,0,33,10,0,0,0,0,1,0
2022-07-24,WTT Feeder,FD,QF,5,Ethan AUT48,Felix GER26,L,R,16,52,3,0,10,33,0,0,0,0,1,0
